"Express Checkout APIs","Express Checkout APIs","module","Magento_Paypal",,
"Fee Reversal","Inversare de taxă","module","Magento_Paypal",,
"Fee: Foreign ACH Withdrawal","Taxe: Retragerea ACH externe","module","Magento_Paypal",,
"Fee: Mass Pay Request","Taxa de solicitare de plata: Masa","module","Magento_Paypal",,
"Fee: Web Site Payments Pro Account Monthly","Taxe: Web Site plăţile lunare de cont Pro","module","Magento_Paypal",,
"Fee: WorldLink Check Withdrawal","WorldLink taxa: Verificaţi Retragere","module","Magento_Paypal",,
"Funding","Finanţare","module","Magento_Paypal",,
"General (Authorization)","În general (autorizare)","module","Magento_Paypal",,
"General (Dividend)","În general (dividend)","module","Magento_Paypal",,
"General (Funds Transfer from PayPal Account to Another)","În general (Transfer de Fonduri din cont in cont PayPal)","module","Magento_Paypal",,
"General (Purchase with a credit card)","(Cumparare generale cu un card de credit)","module","Magento_Paypal",,
"General Adjustment without businessrelated event","Reglarea generală fără businessrelated caz","module","Magento_Paypal",,
"General Currency Conversion","Conversia generale","module","Magento_Paypal",,
"General Funding of PayPal Account ","Fonduri generale de cont PayPal","module","Magento_Paypal",,
"General Redemption","Răscumpărarea generale","module","Magento_Paypal",,
"General Withdrawal from PayPal Account","Retragere generală de la cont PayPal","module","Magento_Paypal",,
"General. Product no longer supported","General. Produsul nu mai este acceptată","module","Magento_Paypal",,
"General: Use of PayPal account for purchasing as well as receiving payments","General: Utilizarea de cont PayPal pentru achiziţionarea precum si de a primi platile","module","Magento_Paypal",,
"General: Withdrawal from PayPal Account","General: Retragerea din cont PayPal","module","Magento_Paypal",,
"General: Withdrawal to Non-Bank Entity","General: Retragerea la entitatea Non-Bank","module","Magento_Paypal",,
"General: adjustment of a type not belonging to the other T12xx categories","Generalităţi: reglare de un tip care nu aparţin altor categorii de T12xx","module","Magento_Paypal",,
"General: bonus of a type not belonging to the other T08xx categories","General: bonus de un tip care nu aparţin altor categorii de T08xx","module","Magento_Paypal",,
"General: event not yet categorized","General: caz nu încă clasificată","module","Magento_Paypal",,
"General: non-payment fee of a type not belonging to the other T01xx categories","General: non-plata taxa de un tip care nu aparţin altor categorii de T01xx","module","Magento_Paypal",,
"General: received payment of a type not belonging to the other T00xx categories","General: primit plata de un tip care nu aparţin altor categorii de T00xx","module","Magento_Paypal",,
"General: reversal of a type not belonging to the other T11xx categories","General: inversare de un tip care nu aparţin altor categorii de T11xx","module","Magento_Paypal",,
"General: temporary hold of a type not belonging to the other T15xx categories","General: ţineţi temporare de un tip care nu aparţin altor categorii de T15xx","module","Magento_Paypal",,
"Gift Certificate Payment: purchase of Gift Certificate","Certificat de cadou plata: achiziţionarea cadou","module","Magento_Paypal",,
"Gift Certificate Redemption","Certificat de cadou răscumpărarea","module","Magento_Paypal",,
"Hidden Virtual PayPal Debit Card Transaction","Card de Debit PayPal Virtual ascunse de tranzacţie","module","Magento_Paypal",,
"Hold for Dispute Investigation","Menţineţi apăsat pentru litigiu anchetei","module","Magento_Paypal",,
"Incentive","Stimulente","module","Magento_Paypal",,
"Mass Pay Payment","Masa plăti plata","module","Magento_Paypal",,
"Merchant Referral Bonus","Negustorul a sesizării bonus","module","Magento_Paypal",,
"Mobile Payment (made via a mobile phone)","Plata mobil (efectuate prin intermediul unui telefon mobil)","module","Magento_Paypal",,
"Negative Balance","Echilibru negativ","module","Magento_Paypal",,
"Open Authorization","Autorizatia deschis","module","Magento_Paypal",,
"PayPal Balance Manager function of PayPal account","Funcţia de Manager de echilibru PayPal cont PayPal","module","Magento_Paypal",,
"PayPal Buyer Warranty Bonus","PayPal cumparator Bonus de garanţie","module","Magento_Paypal",,
"PayPal Debit Card Cash Advance","Card de Debit PayPal numerar în avans","module","Magento_Paypal",,
"PayPal Debit Card Withdrawal from ATM","PayPal Card de Debit retragere din ATM","module","Magento_Paypal",,
"PayPal Protection Bonus","PayPal bonus de protecţie","module","Magento_Paypal",,
"Payment Refund initiated by merchant","Plata restituirii iniţiată prin merchant","module","Magento_Paypal",,
"Points Incentive Redemption","Puncte răscumpărarea de stimulare","module","Magento_Paypal",,
"Postage Payment to either USPS or UPS","Expediţie cu plata fie PUV-uri sau UPS","module","Magento_Paypal",,
"Preapproved Payment (BillUser API, either sent or received","Plata Preapproved (BillUser API, fie trimisă sau recepţionată","module","Magento_Paypal",,
"Reauthorization","Reauthorization","module","Magento_Paypal",,
"Reimbursement of Chargeback","Rambursarea facturările interne","module","Magento_Paypal",,
"Reversal","Reversarea","module","Magento_Paypal",,
"Reversal of General Account Hold","Inversare a contului general aşteptare","module","Magento_Paypal",,
"Reversal of Points Usage","Inversare puncte de utilizare","module","Magento_Paypal",,
"Reversal of hold for Dispute Investigation","Inversare de aşteptare pentru litigiu anchetei","module","Magento_Paypal",,
"Reward Voucher Redemption","Recompensa Răscumpărarea Voucher","module","Magento_Paypal",,
"Settlement Consolidation","Consolidare de decontare","module","Magento_Paypal",,
"Subscription Payment, either payment sent or payment received","Plata abonamentului, fie plata trimis sau de plata primite","module","Magento_Paypal",,
"User-initiated Currency Conversion","Conversia iniţiat de către utilizator","module","Magento_Paypal",,
"Virtual PayPal Debit Card Transaction","Card de Debit PayPal virtual de tranzacţie","module","Magento_Paypal",,
"Virtual Terminal Payment","Plata de terminal virtual","module","Magento_Paypal",,
"Void","Anula","module","Magento_Paypal",,
"WorldLink Withdrawal","Retragerea WorldLink","module","Magento_Paypal",,
"eBay Auction Payment","EBay plata de licitaţii","module","Magento_Paypal",,
"The PayPal certificate file is empty.","Certificatul de PayPal fişier este gol.","module","Magento_Paypal",,
"Header (center)","Heder (centru)","module","Magento_Paypal",,
"Sidebar (right)","Bara laterală (dreapta)","module","Magento_Paypal",,
"Near PayPal Credit checkout button","Lângă butonul de Credit PayPal checkout","module","Magento_Paypal",,
"--Please Select--","--Selectaţi--","module","Magento_Paypal",,
"Daily","Zilnic","module","Magento_Paypal",,
"Every 3 days","La fiecare 3 zile","module","Magento_Paypal",,
"Every 7 days","La fiecare 7 zile","module","Magento_Paypal",,
"Every 10 days","La fiecare 10 de zile","module","Magento_Paypal",,
"Every 14 days","La fiecare 14 de zile","module","Magento_Paypal",,
"Every 30 days","La fiecare 30 de zile","module","Magento_Paypal",,
"Every 40 days","La fiecare 40 de zile","module","Magento_Paypal",,
"No Logo","Nici o siglă","module","Magento_Paypal",,
"Yes (PayPal recommends this option)","Da (PayPal recomandă această opţiune)","module","Magento_Paypal",,
"Created billing agreement #%1.","Creat acordul de facturare #%1.","module","Magento_Paypal",,
"We can't create a billing agreement for this order.","Nu putem crea un acord de facturare pentru această ordine.","module","Magento_Paypal",,
"Pending PayPal","În aşteptarea PayPal","module","Magento_Paypal",,
"PayPal Reversed","PayPal inversat","module","Magento_Paypal",,
"PayPal Canceled Reversal","PayPal este anulată inversare","module","Magento_Paypal",,
"Error","Eroare","module","Magento_Paypal",,
"Billing Agreement","Acordul de facturare","module","Magento_Paypal",,
"Please Select","Vă rugăm să selectaţi","module","Magento_Paypal",,
"Customer","Clientul","module","Magento_Paypal",,
"Created At","Creat la","module","Magento_Paypal",,
"Updated At","Actualizat la","module","Magento_Paypal",,
"Not sure what PayPal payment method to use? Click ","Ce metoda de plată PayPal pentru utilizare? Faceţi clic pe","module","Magento_Paypal",,
"here","Aici","module","Magento_Paypal",,
" to learn more."," 
Pentru a afla mai multe.","module","Magento_Paypal",,
"Important: ","Important:","module","Magento_Paypal",,
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","Pentru a utiliza PayPal plăţi Advanced, trebuie să  
vă configuraţi contul de plăţi PayPal Advanced pe website. PayPal","module","Magento_Paypal",,
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Odată ce aţi log în contul avansate PayPal, navigaţi la setările de service - Hosted Comanda Pagini - meniul şi setaţi opţiunile descrise mai jos.","module","Magento_Paypal",,
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Pentru a utiliza PayPal Payflow Link, trebuie să vă configuraţi contul de PayPal Payflow Link pe website. PayPal","module","Magento_Paypal",,
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Odată ce vă conectaţi în contul dumneavoastră PayPal Payflow Link, navigaţi la setările de service - Hosted Comanda Pagini - meniul şi setaţi opţiunile descrise mai jos.","module","Magento_Paypal",,
"Billing Agreement # ","Acordul de facturare #","module","Magento_Paypal",,
"Agreement Information","Informaţii Acord","module","Magento_Paypal",,
"Reference ID:","ID de referinţă:","module","Magento_Paypal",,
"Status:","Stare:","module","Magento_Paypal",,
"Created:","Creat:","module","Magento_Paypal",,
"Updated:","Actualizat:","module","Magento_Paypal",,
"Payment Method:","Metoda de plată:","module","Magento_Paypal",,
"Order #","Scopul #","module","Magento_Paypal",,
"Date","Data","module","Magento_Paypal",,
"Ship To","Livrare la","module","Magento_Paypal",,
"Order Status","Starea comenzii","module","Magento_Paypal",,
"View Order","Ordinea de vizualizare","module","Magento_Paypal",,
"Back to Billing Agreements","Înapoi la acordurile de facturare","module","Magento_Paypal",,
"Payment Method","Metodă de plată","module","Magento_Paypal",,
"View","Vizualizare","module","Magento_Paypal",,
"There are no billing agreements yet.","Nu există acorduri de facturare inca.","module","Magento_Paypal",,
"New Billing Agreement","Noul acord de facturare","module","Magento_Paypal",,
"You will be redirected to the payment system website.","Veţi fi redirecţionat la sistemul de plata website.","module","Magento_Paypal",,
"-- Please Select --","-- selectaţi --","module","Magento_Paypal",,
"Create...","Creaţi...","module","Magento_Paypal",,
"Your credit card will be charged for","Cardul de credit va fi perceput pentru","module","Magento_Paypal",,
"Your billing agreement # is: ","Acordul de facturare # este:","module","Magento_Paypal",,
"Shipping Method","Metoda de expediere","module","Magento_Paypal",,
"Shipping","Livrare","module","Magento_Checkout",,
